	logFC	logCPM	PValue	FDR
SNORD116-23	0.541067392365261	6.67352043882075	0.32694008017892	1
KIFC3	-0.540152099131288	6.6668147158677	0.32694008017892	1
NAT1	0.517624443337212	6.66624134275253	0.32694008017892	1
ENSG00000229686.1	-0.379314990432756	7.36428055243445	0.328433338760945	1
SNORD56	-0.379314990432756	7.36428055243445	0.328433338760945	1
SNORA9	-0.350161720048358	7.36140174921544	0.328433338760945	1
AHCY	-0.347604974269329	7.36716270623738	0.328433338760945	1
NDRG2	0.391007771373457	7.15153405348634	0.331750754201805	1
CCL20	-0.453812108531311	7.14862200982167	0.331750754201805	1
BRIX1	-0.440655293118122	7.1427709163593	0.331750754201805	1
THEM6	-0.43095841850326	7.14182461305015	0.331750754201805	1
COL18A1	-0.430373729203161	7.15636630607587	0.331750754201805	1
ZNF593	-0.43022275107712	7.1521025529311	0.331750754201805	1
SLC2A1	-0.41611769171166	7.13582365837171	0.331750754201805	1
ENSG00000257152.1	-0.874740784147309	6.46045515905137	0.332306234516856	1
ENSG00000272273.1	-0.858770300400945	6.45077798106293	0.332306234516856	1
ENSG00000260874.1	-0.853042317415377	6.44598847159624	0.332306234516856	1
ENSG00000233589.1	-0.777451555710005	6.44924174119863	0.332306234516856	1
CLSPN	-0.765089949533249	6.44910165293002	0.332306234516856	1
ENSG00000261804.1	-0.754159834249976	6.44272746349868	0.332306234516856	1
DMKN	-0.744607727122524	6.46667263594572	0.332306234516856	1
BMP7	-0.744280251301513	6.47595898972666	0.332306234516856	1
MTBP	-0.729416457746856	6.47109379906134	0.332306234516856	1
ENSG00000255992.1	-0.723812958319481	6.47973741549197	0.332306234516856	1
ABLIM2	-0.722388177254043	6.47310410020848	0.332306234516856	1
KDELC1	-0.70972693474847	6.46839886328963	0.332306234516856	1
LEF1	-0.709241054804059	6.45123520365573	0.332306234516856	1
SKA1	-0.697775467794277	6.47059048666012	0.332306234516856	1
ZSWIM4	-0.67567401216879	6.46808884660343	0.332306234516856	1
NOS3	-0.673634069526159	6.46560075162609	0.332306234516856	1
GINS4	-0.668367277659564	6.4671904881934	0.332306234516856	1
ENSG00000229891.1	-0.610985549345459	6.45837074582908	0.332306234516856	1
UST	0.865613224642677	6.4543730387132	0.332306234516856	1
UNC5C	0.865512790024503	6.45677623921061	0.332306234516856	1
ENSG00000265750.1	0.846584188628479	6.44115874924931	0.332306234516856	1
GSTM1	0.841097008983016	6.45256308585193	0.332306234516856	1
FAM46B	0.829700282619784	6.46410521754465	0.332306234516856	1
THEMIS	0.822071790201207	6.4630711016277	0.332306234516856	1
ENSG00000249096.1	0.81692265679144	6.4364086062108	0.332306234516856	1
ENSG00000232680.2	0.80975908496463	6.44291629816787	0.332306234516856	1
ENSG00000257647.1	0.806649850713947	6.43785463870926	0.332306234516856	1
HRASLS2	0.800278262166568	6.46548599526007	0.332306234516856	1
FAM228B	0.797739885292115	6.43676514295424	0.332306234516856	1
TNFRSF13C	0.785188597317231	6.44483580667486	0.332306234516856	1
COL4A5	0.779832187758959	6.46888793441214	0.332306234516856	1
L1CAM	0.763704958863307	6.46423350341229	0.332306234516856	1
LGALS9B	0.757289196307884	6.46905230343515	0.332306234516856	1
MYEF2	0.753598136606411	6.46137062863617	0.332306234516856	1
ENSG00000243888.1	0.752773027223388	6.46669005559009	0.332306234516856	1
ENSG00000261490.1	0.746012316575575	6.44101533812461	0.332306234516856	1
ENSG00000263470.1	0.745592038447421	6.47205635863265	0.332306234516856	1
SLFN12L	0.725133674050071	6.45269526302875	0.332306234516856	1
ENSG00000233899.1	0.721627333589032	6.46321837809077	0.332306234516856	1
CAP2	0.701496355672988	6.45455100923874	0.332306234516856	1
ENSG00000259370.1	0.687201984145278	6.4456114779426	0.332306234516856	1
CD22	0.681266161638121	6.4544428781451	0.332306234516856	1
CD8B	0.670623323025405	6.44994495592556	0.332306234516856	1
CD19	0.667755471220038	6.46136838568591	0.332306234516856	1
ZDBF2	0.650989724395461	6.45382303799183	0.332306234516856	1
EPHA3	0.650914584595196	6.4546079130841	0.332306234516856	1
ENSG00000261332.1	0.641616747717244	6.46312650760618	0.332306234516856	1
DDIT4	-0.377351445982314	7.38474156292694	0.335558931236294	1
HMGA1	-0.356483632318404	7.40152212616137	0.335558931236294	1
IFI6	-0.353684486499636	7.38486440004981	0.335558931236294	1
ITGB7	0.523650127351016	6.91891115963853	0.336784378718005	1
SMPD3	0.510905188882119	6.9330363561856	0.336784378718005	1
CTSF	0.502322978654397	6.91583946780772	0.336784378718005	1
FAM214A	0.488747101080358	6.92973452504604	0.336784378718005	1
MIR145	0.4772443066892	6.92816768001255	0.336784378718005	1
MFSD4	0.471487614039571	6.91498291749182	0.336784378718005	1
TP53INP2	0.466704817395734	6.940321390541	0.336784378718005	1
CCL15-CCL14	0.46386752608825	6.93970686179884	0.336784378718005	1
ENSG00000224259.1	0.454352848758619	6.92670660582623	0.336784378718005	1
CD48	0.43789230820749	6.9287315174831	0.336784378718005	1
RILP	0.433033988801843	6.92854661498446	0.336784378718005	1
GAB1	0.432901715609813	6.92406420942537	0.336784378718005	1
ENSG00000267040.2	0.429390527457019	6.92897482089697	0.336784378718005	1
PLXNA1	-0.53134363305216	6.92240732401872	0.336784378718005	1
MIR4647	-0.527062319121665	6.92584750453572	0.336784378718005	1
TACC3	-0.521659352427916	6.91423751611521	0.336784378718005	1
SERPINE2	-0.521173204780082	6.91773052838957	0.336784378718005	1
NOP2	-0.510736077009306	6.92500695002587	0.336784378718005	1
IPO4	-0.494618156391731	6.92713603773923	0.336784378718005	1
XPO5	-0.493849049322433	6.92413917725384	0.336784378718005	1
HMGB3	-0.476120876678667	6.94046100581156	0.336784378718005	1
GINS2	-0.464360957795401	6.93645440909588	0.336784378718005	1
UTP14A	-0.464216133894779	6.93314436029513	0.336784378718005	1
PAK1IP1	-0.461124208255204	6.91871962678476	0.336784378718005	1
SKP2	-0.442392939181899	6.92522085439475	0.336784378718005	1
HIST1H2BO	-0.339649238848202	7.62324947020432	0.33740070998312	1
HIST1H4K	-0.443568198214731	7.17524790155946	0.340891968669457	1
CHPF	-0.442515106740728	7.18190896464658	0.340891968669457	1
GALNT12	0.42905544907239	7.17361145324176	0.340891968669457	1
MCM4	-0.416694500465737	7.16439144803391	0.340891968669457	1
POLD2	-0.414009675946888	7.16531874079707	0.340891968669457	1
INSIG1	-0.392372675223833	7.17321469307859	0.340891968669457	1
CES2	0.388076620186058	7.41505787425153	0.342472347801466	1
CA12	0.324570513728584	7.41989765834275	0.342472347801466	1
CLECL1	1.0751625289371	6.27568555087386	0.34375019330036	1
TM6SF2	1.01936212828179	6.2637127962733	0.34375019330036	1
ENSG00000227217.1	1.01053077202356	6.25266033090784	0.34375019330036	1
FIBCD1	-0.966936875463624	6.27706672042484	0.34375019330036	1
ENSG00000260655.1	0.960513045293009	6.26667210511632	0.34375019330036	1
PAX5	0.900877869683176	6.25519164799777	0.34375019330036	1
CD1C	0.898869451381336	6.2929208102204	0.34375019330036	1
FOLH1	-0.88744756280058	6.29462859063597	0.34375019330036	1
ENSG00000272218.1	-0.824982326140327	6.26627354721457	0.34375019330036	1
ENSG00000245864.2	0.641516273501125	6.7055197036996	0.34492898497943	1
PBK	-0.626504150432819	6.70298350166661	0.34492898497943	1
ENSG00000267026.1	0.599330661830842	6.71663510681906	0.34492898497943	1
ENSG00000232682.1	0.597955907554906	6.71113622949688	0.34492898497943	1
ENSG00000224298.2	-0.596160706605444	6.69192522907054	0.34492898497943	1
GABRE	-0.593006390788027	6.7243276883648	0.34492898497943	1
TLR2	-0.592694083531664	6.70704179746087	0.34492898497943	1
CLEC2D	0.583320870163874	6.69264954507436	0.34492898497943	1
SYNE1	0.579239518857729	6.72404612179117	0.34492898497943	1
PTPRS	0.570022236153477	6.70204953299476	0.34492898497943	1
ITGAX	-0.566796754195654	6.715277498671	0.34492898497943	1
MCM8	-0.565052641074505	6.7166650177028	0.34492898497943	1
RNY4	0.551165718583338	6.70839319928248	0.34492898497943	1
PTGER2	0.548213654743667	6.7267398351616	0.34492898497943	1
HENMT1	-0.545922414895433	6.71835624975343	0.34492898497943	1
TCFL5	-0.544899495627397	6.71031195370253	0.34492898497943	1
PACSIN3	-0.543667847710939	6.72765870732537	0.34492898497943	1
SNORD38B	-0.541393217080783	6.72212331618407	0.34492898497943	1
ENSG00000243305.1	0.537150859743951	6.7126649491915	0.34492898497943	1
PECR	0.536956538505079	6.70433114473036	0.34492898497943	1
PTPRD	0.536114467763824	6.71757152836114	0.34492898497943	1
PRICKLE2	0.534594144877237	6.71739918074568	0.34492898497943	1
PTPN21	0.529910246558974	6.71191760354004	0.34492898497943	1
WDR90	-0.518395107088709	6.71293539106852	0.34492898497943	1
ENSG00000235635.1	0.512963941121437	6.71388780459207	0.34492898497943	1
CCNE2	-0.51030693803249	6.70471073754638	0.34492898497943	1
SPG20	0.506993652110706	6.71336396951771	0.34492898497943	1
IFITM3	-0.305654365920724	7.67104075214904	0.348143035586113	1
MSRB3	0.481957231683127	6.95039576640195	0.348889659108897	1
SLAMF7	0.480902183709578	6.96372227509707	0.348889659108897	1
ENSG00000203497.2	0.454431839013899	6.96484787396277	0.348889659108897	1
PDLIM3	0.445123491445232	6.9717980460708	0.348889659108897	1
APOBR	0.439298059259743	6.96524844414726	0.348889659108897	1
ENSG00000236782.1	-0.51654010308242	6.96085200695869	0.348889659108897	1
NUSAP1	-0.510872111202551	6.95613838853862	0.348889659108897	1
SLC5A6	-0.467031973957947	6.97345215681872	0.348889659108897	1
NSMF	-0.456742246457757	6.97450948418394	0.348889659108897	1
RTKN	-0.431942195685224	6.97084074140882	0.348889659108897	1
CCL4	-0.423539466149167	6.96857075351555	0.348889659108897	1
SPARCL1	0.357929644831593	7.44613812700448	0.349183223394928	1
TDP2	0.332898682397667	7.45009974122769	0.349183223394928	1
FERMT1	-0.411291816005267	7.20156817109601	0.349683016335599	1
EIF4EBP1	-0.40434952682059	7.20773878022332	0.349683016335599	1
ENSG00000255252.3	-0.404322486036835	7.21431891876519	0.349683016335599	1
LMNB2	-0.397043077607219	7.22128225029115	0.349683016335599	1
AHNAK	0.295918424225968	7.69023564420072	0.353329813180129	1
COL6A3	-0.321349832306939	7.46940283095133	0.35570065962929	1
SLC52A2	-0.380456287247585	7.23228635925364	0.35814440038099	1
H2AFX	-0.376041508748453	7.24244574183915	0.35814440038099	1
SMIM14	0.394114795147412	7.24740601857586	0.35814440038099	1
SIAE	0.366214828283226	7.23790012839001	0.35814440038099	1
GTSE1	-0.792161944020314	6.50987438413193	0.359283809601654	1
PLEKHH2	0.788116002041174	6.50167991537404	0.359283809601654	1
LOC285972	0.781675156957721	6.49657677933272	0.359283809601654	1
PALM	0.771801248474852	6.50766398044739	0.359283809601654	1
KIF18A	-0.766357391868093	6.49382336617586	0.359283809601654	1
SPC25	-0.753606517789312	6.50687848707405	0.359283809601654	1
HDAC9	0.74976511626427	6.50847615218631	0.359283809601654	1
CR2	0.747176035129126	6.50629463449993	0.359283809601654	1
CELSR1	-0.743073904434613	6.49881362384335	0.359283809601654	1
ENSG00000239453.1	0.739627093861396	6.49729175388853	0.359283809601654	1
ENSG00000259628.1	0.723401879224008	6.49826842004579	0.359283809601654	1
RND1	-0.722228783471161	6.51615410253734	0.359283809601654	1
EPM2A	0.717368648602341	6.49366560632425	0.359283809601654	1
SYNE4	-0.712208670048329	6.48273110579782	0.359283809601654	1
GRAMD1C	0.703246933265194	6.50819638120876	0.359283809601654	1
F10	0.70112023412688	6.4863966272242	0.359283809601654	1
IL24	-0.700762291438855	6.49282739183354	0.359283809601654	1
BNC2	0.692676385642973	6.49206690473538	0.359283809601654	1
MEIS2	0.689534462622382	6.49733586728882	0.359283809601654	1
CACNB2	0.683770529109626	6.51070219186293	0.359283809601654	1
CPEB3	0.682888338020299	6.48702044959849	0.359283809601654	1
KYNU	-0.67813694943149	6.51442789329973	0.359283809601654	1
GOLGA8O	0.677071621193392	6.52424181510623	0.359283809601654	1
ENSG00000250266.1	0.676494533412869	6.49851170982975	0.359283809601654	1
STX1A	-0.670636704336591	6.49421963864995	0.359283809601654	1
LOC729970	0.667744276813678	6.48796418073208	0.359283809601654	1
ZNF880	0.664084860952243	6.52363428505374	0.359283809601654	1
WDHD1	-0.660869255252876	6.51390862734627	0.359283809601654	1
CACNA1D	-0.659717084031318	6.51988802973717	0.359283809601654	1
SNORA39	-0.658147416476837	6.49816829251974	0.359283809601654	1
ENSG00000235501.1	0.64978592134757	6.49726388063528	0.359283809601654	1
C20orf194	0.645788360430378	6.51639533625105	0.359283809601654	1
ENSG00000236977.1	0.641991737944582	6.49416313529887	0.359283809601654	1
FNDC1	-0.640668243974051	6.51862226371352	0.359283809601654	1
TAF1A	-0.637453708367847	6.50383012848558	0.359283809601654	1
GPR155	0.635788979862967	6.51044249103924	0.359283809601654	1
DNA2	-0.63222812855265	6.5223905678111	0.359283809601654	1
ARHGAP39	-0.592273899154593	6.51424605911484	0.359283809601654	1
GPER	0.591473161613759	6.51512461812544	0.359283809601654	1
SNORD11	-0.581185771722306	6.51337330710793	0.359283809601654	1
ENSG00000260196.1	-0.570399881600534	6.50320088501843	0.359283809601654	1
SERTAD4	0.557392840761229	6.50347028889193	0.359283809601654	1
SLC8A1	0.479142690729317	6.98824584398957	0.360378467787851	1
ACSF2	0.476421701098822	6.98783538473024	0.360378467787851	1
PBX1	0.472428806146871	6.99533351343363	0.360378467787851	1
NAAA	0.463062590089573	6.99891870530663	0.360378467787851	1
NBPF1	0.4611666391123	6.99764098725499	0.360378467787851	1
EPB41L4B	0.450131919436686	6.99963120508197	0.360378467787851	1
LOC100289019	0.441513648740468	7.00391858327718	0.360378467787851	1
ENSG00000234771.2	0.441170007226816	7.00940333447911	0.360378467787851	1
SNORD116-20	0.424674585303072	6.99681366150993	0.360378467787851	1
SLC25A20	0.418730334886946	6.996942475356	0.360378467787851	1
TNFRSF11A	0.402245870506919	7.00090560256147	0.360378467787851	1
MYO15B	0.38555894533772	6.99836219568066	0.360378467787851	1
RNASEH2A	-0.493123913193025	6.99737614986983	0.360378467787851	1
EXOSC5	-0.479741748295221	6.99106632707915	0.360378467787851	1
AEN	-0.464014670539948	7.0016598326742	0.360378467787851	1
HOXA9	-0.454856067823828	6.9876572576276	0.360378467787851	1
ZDHHC9	-0.454074182302023	6.9845452383463	0.360378467787851	1
ENSG00000232814.2	-0.420575685597387	7.00753846847201	0.360378467787851	1
COL4A2-AS1	-0.420376081434719	7.00809589627958	0.360378467787851	1
PLEK	-0.415246814959179	7.0061706052615	0.360378467787851	1
PODXL2	-0.414000940249328	6.99631988956025	0.360378467787851	1
PDP1	-0.393963612194683	6.99881148610324	0.360378467787851	1
ENSG00000257027.1	0.571813413170968	6.73993523785997	0.361595177486492	1
DARC	0.554615284525047	6.73377177808905	0.361595177486492	1
ENSG00000248603.1	0.549614657999769	6.75303349953396	0.361595177486492	1
SGCE	0.548057716133767	6.73395682858474	0.361595177486492	1
PCDH7	0.512805302074993	6.74039201049977	0.361595177486492	1
ENSG00000263917.1	0.510679006238328	6.7622393406706	0.361595177486492	1
ENSG00000228417.1	0.503977491066187	6.76172045809383	0.361595177486492	1
TPSG1	0.499751908141489	6.75779879527878	0.361595177486492	1
ARMCX1	0.498753896705754	6.7530787318571	0.361595177486492	1
ZNF844	0.495241043605105	6.75845168213474	0.361595177486492	1
ITGAL	0.489306312531997	6.75071781727408	0.361595177486492	1
BHLHE41	0.487190962949066	6.74444983465976	0.361595177486492	1
ZNF134	0.479261010453887	6.75304753369234	0.361595177486492	1
1-Sep	0.477061364815699	6.76062261550331	0.361595177486492	1
CAMK1D	0.476665663671433	6.75648381655723	0.361595177486492	1
CHTF18	-0.616395953993628	6.75192426363036	0.361595177486492	1
SPC24	-0.554222159725729	6.7538979134446	0.361595177486492	1
C5AR1	-0.54627822913686	6.75456559997878	0.361595177486492	1
NCAPG2	-0.541380768970818	6.7642336333483	0.361595177486492	1
GPR157	-0.535994297639294	6.73876264019203	0.361595177486492	1
C6orf222	-0.519068937691436	6.76156463134282	0.361595177486492	1
DHX34	-0.517365533919204	6.76431165313503	0.361595177486492	1
SRPX2	-0.504418598551567	6.75103424076336	0.361595177486492	1
NCAPG	-0.496167384836891	6.76375049824826	0.361595177486492	1
SEPP1	0.277104876608276	7.73872794080858	0.36335603806133	1
TSTA3	-0.354813923098026	7.26758672369414	0.366295139849983	1
CTSK	-0.345233337744827	7.27368336419786	0.366295139849983	1
VWA5A	0.446624996776028	7.02305170233306	0.371298883636131	1
PDE3A	0.411081600168276	7.0257932692614	0.371298883636131	1
CLIC5	0.407567371680399	7.0364235862234	0.371298883636131	1
SRXN1	-0.480384451842071	7.03423429515135	0.371298883636131	1
AGTRAP	-0.471521301247791	7.03251490305852	0.371298883636131	1
IMPDH1	-0.460711109863441	7.03693786759167	0.371298883636131	1
HIST1H4J	-0.445169256426755	7.04151048101733	0.371298883636131	1
MXRA5	-0.419721180461578	7.02543866936221	0.371298883636131	1
RCC1	-0.417077594710445	7.04504322040007	0.371298883636131	1
TXNIP	0.283751492778218	7.76663825522679	0.372945586641584	1
TSC22D3	0.396607688188192	7.29503220853317	0.37415287949709	1
CPT1A	0.372554130197162	7.2902578728425	0.37415287949709	1
SNORD12	-0.348218398203324	7.2969658325672	0.37415287949709	1
PCNA-AS1	-0.292427606570622	7.54156903372982	0.374175941153885	1
PRSS56	-1.71493680831733	6.11495833676716	0.375000098227604	1
CPO	1.66607424673028	6.11474484758066	0.375000098227604	1
GSTA2	1.43934814966058	6.08335027323208	0.375000098227604	1
SLC5A12	1.31187886954499	6.09978684167696	0.375000098227604	1
ENSG00000248676.1	1.3081699791975	6.09114191664573	0.375000098227604	1
CCL25	1.19791498309311	6.12463488524992	0.375000098227604	1
CREB3L3	1.10003923702559	6.13480541496674	0.375000098227604	1
ENSG00000251309.1	1.03705012281687	6.14356642682607	0.375000098227604	1
AADAC	1.02681657867888	6.12401253179036	0.375000098227604	1
CMAHP	0.54356569420596	6.79573084467783	0.377086190978134	1
DOCK10	0.541567588449239	6.78759927060947	0.377086190978134	1
KIAA1211	0.54111241156842	6.79006357797679	0.377086190978134	1
KAT2B	0.540411962633454	6.78770568116655	0.377086190978134	1
GRAMD3	0.536749748000052	6.79948221372073	0.377086190978134	1
UCHL1	0.524797923639782	6.7849974274593	0.377086190978134	1
GAS7	0.511814203052386	6.78981218874234	0.377086190978134	1
SLC22A18AS	0.504709104933358	6.80944348439225	0.377086190978134	1
GZMA	0.502702307195016	6.79840482772833	0.377086190978134	1
6-Sep	0.497549352286832	6.79854376946575	0.377086190978134	1
ASAP3	0.489054774281024	6.80445584733636	0.377086190978134	1
PRKAR2B	0.484781081717495	6.79158508930442	0.377086190978134	1
MPP7	0.475414463275107	6.79123560088486	0.377086190978134	1
RRP12	-0.579051950458967	6.79135434341037	0.377086190978134	1
KIF11	-0.528175371409196	6.78158114800962	0.377086190978134	1
NUDCD1	-0.527827380864764	6.79331612065452	0.377086190978134	1
TRMT6	-0.4668938267999	6.80475739874044	0.377086190978134	1
PSIMCT-1	-0.464570634267566	6.799352599896	0.377086190978134	1
GCAT	-0.45135949526298	6.79424611540544	0.377086190978134	1
HIST1H3J	-0.331400711147663	7.56413347407408	0.380000953359502	1
KLF9	0.427615718649912	7.06833632779821	0.381694280306081	1
IQGAP2	0.417946834006215	7.07540026465239	0.381694280306081	1
PLCD3	0.399229734178472	7.063449201396	0.381694280306081	1
RAPGEFL1	0.359315640178525	7.06763766455811	0.381694280306081	1
ENSG00000271980.1	-0.458966556529415	7.06817924298369	0.381694280306082	1
MCM2	-0.455156796893188	7.06897621931538	0.381694280306082	1
NCOA7	-0.440516023192844	7.0605589241113	0.381694280306082	1
DCAF13	-0.436503879106089	7.05923011091778	0.381694280306082	1
POLR1C	-0.41776075971195	7.0724194656321	0.381694280306082	1
SNORD12B	-0.417048810307536	7.06326270168794	0.381694280306082	1
SNORA51	-0.397100819839701	7.07338265846121	0.381694280306082	1
ENSG00000258777.1	-0.39277743159809	7.05810399456324	0.381694280306082	1
GTPBP4	-0.391634991152304	7.07813622328005	0.381694280306082	1
SNRPF	-0.390200336169118	7.06441321024902	0.381694280306082	1
DDX27	-0.356612193393573	7.06703975996444	0.381694280306082	1
RCN1	-0.338094924453331	7.33097267698404	0.381733995229571	1
GREM1	-0.329811066201544	7.31936897526773	0.381733995229571	1
PAR-SN	0.715050246277823	6.55218192043055	0.383310714303284	1
ENSG00000232354.2	0.706660721048228	6.54715184740978	0.383310714303284	1
ENSG00000228086.1	0.704783346045646	6.5487447363511	0.383310714303284	1
ENSG00000227258.1	0.70125114789399	6.54636119904862	0.383310714303284	1
ENSG00000271141.1	0.69712609259305	6.56035435976776	0.383310714303284	1
MIR215	0.695392371646085	6.56147346219807	0.383310714303284	1
ENSG00000255310.2	0.683049699413121	6.56122264489956	0.383310714303284	1
GPR128	0.678977921301669	6.55312226477169	0.383310714303284	1
ERCC6L	-0.67861319817103	6.53667006373166	0.383310714303284	1
DYRK3	-0.660663669799843	6.55808930165566	0.383310714303284	1
SNORD116-11	0.659494177566495	6.53672087480243	0.383310714303284	1
POLQ	-0.655230890264368	6.54383260752926	0.383310714303284	1
DNAJB5	0.649265937913893	6.54257755266563	0.383310714303284	1
RASGRP2	0.639987308155624	6.55946582020673	0.383310714303284	1
F12	-0.634814594876682	6.55056313458104	0.383310714303284	1
P2RY10	0.634688281029148	6.55708212915417	0.383310714303284	1
PCDH20	0.624404365655961	6.56206867426205	0.383310714303284	1
ENSG00000234290.2	0.622304006266301	6.5632080301361	0.383310714303284	1
NLRC3	0.622079410507584	6.55450847524019	0.383310714303284	1
ENSG00000228109.1	-0.620624776697165	6.5414477448846	0.383310714303284	1
MST1P2	0.618778346279252	6.56818864294842	0.383310714303284	1
ENSG00000267743.1	0.617047188032827	6.56834494978242	0.383310714303284	1
ENSG00000250751.1	0.615283864619114	6.57439943409187	0.383310714303284	1
MFI2-AS1	-0.614500074558586	6.5700047949032	0.383310714303284	1
ENSG00000249717.1	0.613770454672605	6.53658448387689	0.383310714303284	1
CIT	-0.611795216712844	6.56332336166466	0.383310714303284	1
TEX30	-0.611390364417807	6.56130074885381	0.383310714303284	1
ENSG00000261346.1	0.610217701063459	6.56529118942926	0.383310714303284	1
KLHL17	-0.60254534561729	6.54326919560946	0.383310714303284	1
ZNF671	0.60142712595501	6.55667785091583	0.383310714303284	1
CYSLTR1	0.599445384421785	6.55638095996282	0.383310714303284	1
FAM50B	0.595669935266625	6.54273540560027	0.383310714303284	1
POC1A	-0.59521326530341	6.56486107658006	0.383310714303284	1
ZNF43	0.591336688780787	6.54510492164606	0.383310714303284	1
CEP85L	0.588449941019525	6.56555856788617	0.383310714303284	1
COL27A1	-0.588002552856139	6.54244460805559	0.383310714303284	1
ENSG00000266975.1	-0.581663248542278	6.55681812021619	0.383310714303284	1
PITPNM3	0.578068618004917	6.55491128841805	0.383310714303284	1
CCNE1	-0.574629018739943	6.5529490557621	0.383310714303284	1
MB	0.571896802534059	6.55081221364999	0.383310714303284	1
ENSG00000258985.1	0.571368128416371	6.56629917388427	0.383310714303284	1
TTC28	0.569972584702968	6.55768714381102	0.383310714303284	1
PPP1R13L	-0.568944160716005	6.56882708447093	0.383310714303284	1
ENSG00000181800.5	0.565486179601857	6.5443591427582	0.383310714303284	1
CDK20	0.565386005633814	6.55365931285243	0.383310714303284	1
ENSG00000261064.1	0.558691515056626	6.55108339523951	0.383310714303284	1
CD3G	0.556993929148779	6.54635379934102	0.383310714303284	1
BLM	-0.555243319917916	6.56300779108456	0.383310714303284	1
ENSG00000224101.1	0.551307880531392	6.54885109937858	0.383310714303284	1
ENSG00000272005.1	0.545222747244462	6.54672389075717	0.383310714303284	1
ENSG00000258461.1	0.543245971209785	6.55421419617144	0.383310714303284	1
GNAL	0.538492145552577	6.5615792100083	0.383310714303284	1
ENSG00000269928.1	0.525463681051195	6.55436550467664	0.383310714303284	1
SCARNA23	-0.509999015816873	6.55627375273918	0.383310714303284	1
DCLRE1B	-0.509842973139189	6.5547652826762	0.383310714303284	1
LOC100128893	0.506469163090948	6.55351880555282	0.383310714303284	1
C15orf48	0.307061927592929	7.59508424022347	0.385671010023114	1
KLHDC1	0.949197911439468	6.33042232278888	0.387695540325341	1
ENSG00000225986.1	0.941775231076684	6.32641302427342	0.387695540325341	1
FCRL1	0.932798490600868	6.3178531599413	0.387695540325341	1
SIGLEC6	0.89405450542056	6.31423036197614	0.387695540325341	1
C1orf220	0.893510798209734	6.31396497280567	0.387695540325341	1
TLR10	0.880240281109383	6.32119610068844	0.387695540325341	1
SERPINF2	-0.879872248085	6.32960506835931	0.387695540325341	1
ANKRD33B	0.875225682860739	6.31265136493957	0.387695540325341	1
FCRL3	0.867447120064169	6.31712114418338	0.387695540325341	1
IL23A	-0.862551346474645	6.33333763143778	0.387695540325341	1
SNORD111B	-0.860962775307357	6.34055355438016	0.387695540325341	1
ENSG00000229323.1	-0.854839530569035	6.32662924819786	0.387695540325341	1
ENSG00000233178.2	0.853134512635627	6.33556048702334	0.387695540325341	1
ECHDC3	0.84424017985207	6.33891434867464	0.387695540325341	1
ENSG00000272016.1	0.840366199769046	6.30492657755972	0.387695540325341	1
PNPLA7	0.826936335134105	6.34125009731202	0.387695540325341	1
NAT8B	0.824394947044374	6.32636667752283	0.387695540325341	1
ENSG00000256633.1	0.823499506001101	6.33438288290276	0.387695540325341	1
SNORD116-25	0.823115891336485	6.33954448714011	0.387695540325341	1
MEOX2	0.817152588443088	6.30664808153493	0.387695540325341	1
PLA2G12B	0.809307342090956	6.32776621856826	0.387695540325341	1
CCL3L1	-0.809161644186749	6.3239761874555	0.387695540325341	1
CCL3L3	-0.807706844389796	6.32483941086724	0.387695540325341	1
ENSG00000223946.1	0.807586801607137	6.34388778192942	0.387695540325341	1
LOC100128252	0.798432021661025	6.33377360894686	0.387695540325341	1
ENSG00000237807.3	0.786316489550187	6.33695330533043	0.387695540325341	1
ENSG00000231535.1	0.785179320690633	6.31089564330644	0.387695540325341	1
ENSG00000226200.1	0.778865684021317	6.33336994402272	0.387695540325341	1
MIR302C	0.775763541317754	6.31990516916112	0.387695540325341	1
FOXC1	-0.769276328240175	6.329960817404	0.387695540325341	1
TET1	0.767966173229268	6.33544887043124	0.387695540325341	1
ENSG00000259932.1	0.76030872157781	6.33558124429418	0.387695540325341	1
NAP1L3	0.759759268268946	6.337570018332	0.387695540325341	1
SOX6	0.758632860526807	6.3390810212214	0.387695540325341	1
ENSG00000224814.1	0.755837318275629	6.34496409378882	0.387695540325341	1
NGFR	0.754662320369996	6.33990033647087	0.387695540325341	1
MIR645	0.74141122736054	6.33613454591013	0.387695540325341	1
ADAMTS8	0.721363507548263	6.32817562210242	0.387695540325341	1
ENSG00000250742.1	0.720101132628256	6.33389835107103	0.387695540325341	1
ENSG00000225891.1	0.711424549089902	6.33664923964138	0.387695540325341	1
LOC400043	0.707310613933217	6.33123073138878	0.387695540325341	1
ACSS3	0.706925509689608	6.33592036192669	0.387695540325341	1
ENSG00000262728.1	0.681147421879017	6.3331477777564	0.387695540325341	1
LOC100130950	0.618524413678158	6.32536239455432	0.387695540325341	1
PLAC8	0.366366680174256	7.353519375035	0.389053693756174	1
MZB1	0.351872458153965	7.34684282679863	0.389053693756174	1
TM4SF1	-0.361809766584477	7.34486280927726	0.389053693756174	1
MMP2	-0.333650733358258	7.34351363765558	0.389053693756174	1
ENSG00000258908.1	-0.313677552265348	7.3539853584771	0.389053693756174	1
TPD52L2	-0.301691020893855	7.35047138669424	0.389053693756174	1
CCDC152	0.320676121525408	7.6122323651938	0.39119258773046	1
GSN	0.291802865224859	7.61587925184676	0.39119258773046	1
